id,image_path,question,ground_truth,prediction,correct
978,/home/nips25/vqa/data/result_v3/kettle/kettle_1/render_x135_y0_z60.png,"What type of primitive is point[41] used as in the handle section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Point, Anchor Point,False
979,/home/nips25/vqa/data/result_v3/pan/pan_20/render_x135_y0_z240.png,"What type of primitive is point[25] used as in the body section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Anchor Point, Anchor Point,True
980,/home/nips25/vqa/data/result_v3/kettle/kettle_21/render_x135_y0_z120.png,"Which task is associated with axis[-z] in body?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Kettle with Cup Opening, Fill with Water, Grasp Kettle, Grasp Lid, Open Lid, Position Lid on Kettle, Pour Liquid, Upright Kettle on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.","Grasp Kettle, Upright Kettle on the Surface", Align Kettle with Cup Opening,False
981,/home/nips25/vqa/data/result_v3/spoon/spoon_3/render_x135_y0_z240.png,"Which primitive is related to 'Align Bowl for Measurement' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[3], point[6], point[11], point[15]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[15]," [point[3], point[6], point[11], point[15]]",True
982,/home/nips25/vqa/data/result_v3/alcohol/alcohol_9/render_x90_y0_z180.png,"What type of primitive is point[58] used as in the base section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Anchor Point, Anchor Point,True
983,/home/nips25/vqa/data/result_v3/mug/mug_14/render_x135_y0_z240.png,"Which task is associated with point[22] in base?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Mug with Beverage Source, Align Mug with Target, Drink Liquid, Fill Mug, Grasp Mug, Pour Liquid, Upright Mug on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.",Upright Mug on the Surface, Align Mug with Beverage Source,False
984,/home/nips25/vqa/data/result_v3/spoon/spoon_8/render_x90_y0_z0.png,"Which primitive is related to 'Measure Ingredient' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[5], point[3], point[7], point[9]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[9]," [point[5], point[3], point[7], point[9]]",True
985,/home/nips25/vqa/data/result_v3/alcohol/alcohol_12/render_x135_y0_z120.png,"What type of primitive is point[14] used as in the cap section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Anchor Point, Anchor Point,True
986,/home/nips25/vqa/data/result_v3/pan/pan_14/render_x135_y0_z120.png,"What type of primitive is point[16][18] used as in the rim section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Functional Axis, Axis,False
987,/home/nips25/vqa/data/result_v3/kettle/kettle_23/render_x90_y0_z0.png,"What type of primitive is point[37] used as in the body section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Point, Anchor Point,False
988,/home/nips25/vqa/data/result_v3/mug/mug_8/render_x90_y0_z90.png,"Which task is associated with point[44][63] in body?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Mug with Beverage Source, Drink from Mug, Fill Mug, Grasp Mug, Upright Mug on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.","Grasp Mug, Upright Mug on the Surface", Align Mug with Beverage Source,False
989,/home/nips25/vqa/data/result_v3/plate/plate_1/render_x135_y0_z240.png,"Which task is associated with point[19] in base?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Carry Plate to Table, Grasp Plate, Place Food on Plate, Place Plate Over Food, Stack Plate with Others]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Plate, Carry Plate to Table,False
990,/home/nips25/vqa/data/result_v3/plate/plate_3/render_x135_y0_z300.png,"Which primitive is related to 'Place Food on Plate' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[-y], axis[+y], axis[-x]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[+y], [axis[+z],False
991,/home/nips25/vqa/data/result_v3/kettle/kettle_10/render_x135_y0_z120.png,"Which task is associated with axis[-z] in body?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Kettle with Cup Opening, Fill with Water, Grasp Kettle, Grasp Lid, Open Lid, Position Lid on Kettle, Pour Liquid, Upright Kettle on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.","Grasp Kettle, Upright Kettle on the Surface", Align Kettle with Cup Opening,False
992,/home/nips25/vqa/data/result_v3/alcohol/alcohol_9/render_x135_y0_z240.png,"Which primitive is related to 'Pour Liquid' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[-z], axis[+z], point[45][42], point[19][42]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[+z]," [axis[+z], point[19][42], point[45][42]]",True
993,/home/nips25/vqa/data/result_v3/plate/plate_17/render_x135_y0_z120.png,"Which task is associated with axis[-y] in rim?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align with Stack, Grasp Plate, Place Plate on Surface, Place on Stack, Position Plate for Display]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Plate, Align with Stack,False
994,/home/nips25/vqa/data/result_v3/pan/pan_5/render_x135_y0_z240.png,"What type of primitive is point[26] used as in the rim section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Anchor Point, Anchor Point,True
995,/home/nips25/vqa/data/result_v3/alcohol/alcohol_0/render_x135_y0_z300.png,"Which primitive is related to 'Pour Liquid' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[-x], point[19][32], axis[-z], point[28][4]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[28][4]," [axis[-x], point[19][32], axis[-z], point[28][4]]",True
996,/home/nips25/vqa/data/result_v3/kettle/kettle_2/render_x135_y0_z120.png,"Which task is associated with point[12] in handle?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Kettle with Cup Opening, Fill with Water, Grasp Button, Grasp Kettle, Grasp Lid, Open Lid, Position Lid on Kettle, Pour Liquid, Upright Kettle on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Kettle, Align Kettle with Cup Opening,False
997,/home/nips25/vqa/data/result_v3/pan/pan_13/render_x135_y0_z240.png,"Which primitive is related to 'Align Pan with Plate' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[6], point[16], point[37], point[12]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[37]," [point[6], point[16], point[37], point[12]]",True
998,/home/nips25/vqa/data/result_v3/pan/pan_9/render_x135_y0_z120.png,"Which task is associated with point[25] in rim?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Cook Food, Flip Food, Fry Food, Grasp Pan, Heat Water, Place Pan on Stove, Serve Food]
Answer strictly from the provided options. Do not add any explanations or additional text.","Cook Food, Fry Food, Serve Food, Flip Food", Cook Food,False
999,/home/nips25/vqa/data/result_v3/scissors/scissors_0/render_x90_y0_z270.png,"Which primitive is related to 'Align Blades with Plant' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[11], point[1], point[8], point[15]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[1]," [point[11], point[1], point[8], point[15]]",True
1000,/home/nips25/vqa/data/result_v3/pan/pan_1/render_x135_y0_z120.png,"Which task is associated with point[10] in base?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Flip Food, Grasp Pan, Move Pan to New Location, Position Pan on Heat Source]
Answer strictly from the provided options. Do not add any explanations or additional text.",Position Pan on Heat Source, Flip Food,False
1001,/home/nips25/vqa/data/result_v3/spoon/spoon_22/render_x135_y0_z60.png,"Which task is associated with axis[+y] in bowl?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Grasp Spoon, Measure Ingredients, Scoop Food, Serve Dish, Stir Liquid]
Answer strictly from the provided options. Do not add any explanations or additional text.","Scoop Food, Serve Dish", Grasp Spoon,False
1002,/home/nips25/vqa/data/result_v3/scissors/scissors_12/render_x135_y0_z120.png,"Which task is associated with point[6][12] in blades?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Scissors with Material, Align Scissors with Package, Align Scissors with Plant, Execute Cutting Action, Execute Opening Action, Execute Trimming Action, Grasp Scissors]
Answer strictly from the provided options. Do not add any explanations or additional text.","Execute Cutting Action, Execute Trimming Action, Execute Opening Action", Execute Cutting Action,False
1003,/home/nips25/vqa/data/result_v3/kettle/kettle_4/render_x135_y0_z120.png,"Which task is associated with point[18] in body?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Kettle with Cup Opening, Fill with Water, Grasp Kettle, Grasp Lid, Locate Switch, Open Lid, Position Lid on Kettle, Pour Liquid, Press Switch, Upright Kettle on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Kettle, Align Kettle with Cup Opening,False
1004,/home/nips25/vqa/data/result_v3/spoon/spoon_16/render_x135_y0_z300.png,"What type of primitive is point[20][21] used as in the handle section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Approach Axis, Axis,False
1005,/home/nips25/vqa/data/result_v3/mug/mug_14/render_x90_y0_z180.png,"Which primitive is related to 'Fill Mug' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[41], point[31], point[29], point[60]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[29]," [point[41], point[31], point[29], point[60]]",True
1006,/home/nips25/vqa/data/result_v3/alcohol/alcohol_5/render_x135_y0_z60.png,"What type of primitive is axis[-z] used as in the body section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Approach Axis, Axis[-z],False
1007,/home/nips25/vqa/data/result_v3/kettle/kettle_0/render_x135_y0_z300.png,"Which task is associated with axis[+x] in spout?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Kettle with Cup Opening, Ensure Lid is Closed, Fill with Water, Grasp Button, Grasp Kettle, Grasp Lid, Monitor Boiling Process, Open Lid, Position Lid on Kettle, Pour Water, Upright Kettle on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.",Pour Water, Align Kettle with Cup Opening,False
1008,/home/nips25/vqa/data/result_v3/mug/mug_16/render_x90_y0_z0.png,"Which primitive is related to 'Grasp Mug' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[33], point[29], point[19], point[44]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[44]," [point[33], point[29], point[19], point[44]]",True
1009,/home/nips25/vqa/data/result_v3/pan/pan_0/render_x135_y0_z120.png,"Which primitive is related to 'Grasp Pan' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[11], point[37], point[36], point[13]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[13]," [point[11], point[37], point[36], point[13]]",True
1010,/home/nips25/vqa/data/result_v3/pan/pan_2/render_x135_y0_z300.png,"Which task is associated with point[11] in body?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Flip Contents, Grasp Pan, Lift Pan, Place Pan in Oven, Place Pan on Stove, Pour Contents, Stir or Shake Contents, Tilt Pan]
Answer strictly from the provided options. Do not add any explanations or additional text.","Place Pan on Stove, Lift Pan, Place Pan in Oven", Flip Contents,False
1011,/home/nips25/vqa/data/result_v3/pan/pan_11/render_x135_y0_z240.png,"Which task is associated with axis[+x] in body?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align for Flip, Align with Plate, Flip Motion, Grasp Pan, Maintain Heat, Pour Contents, Wash and Rinse]
Answer strictly from the provided options. Do not add any explanations or additional text.","Align for Flip, Align with Plate", Align for Flip,False
1012,/home/nips25/vqa/data/result_v3/scissors/scissors_11/render_x135_y0_z120.png,"Which primitive is related to 'Align Blades with Paper' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+z], axis[-y], point[13][15], axis[+x]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[+x]," [axis[+z], axis[-y], point[13][15], axis[+x]]",True
1013,/home/nips25/vqa/data/result_v3/mug/mug_0/render_x135_y0_z300.png,"Which primitive is related to 'Grasp Mug' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[50], point[19], point[46], point[49]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[49]," [point[50], point[19], point[46], point[49]]",True
1014,/home/nips25/vqa/data/result_v3/kettle/kettle_6/render_x135_y0_z60.png,"Which task is associated with axis[-y] in handle?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Kettle with Cup Opening, Fill with Water, Grasp Kettle, Grasp Lid, Open Lid, Position Lid on Kettle, Pour Liquid, Upright Kettle on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Kettle, Align Kettle with Cup Opening,False
1015,/home/nips25/vqa/data/result_v3/plate/plate_13/render_x135_y0_z60.png,"Which primitive is related to 'Grasp Plate' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+z], point[28][32]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[28][32]," [axis[+z], point[28][32]]",True
1016,/home/nips25/vqa/data/result_v3/alcohol/alcohol_1/render_x135_y0_z300.png,"Which primitive is related to 'Position Cap on Bottle' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[17], point[13], point[2], point[33]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[13]," [point[17], point[13], point[2], point[33]]",True
1017,/home/nips25/vqa/data/result_v3/scissors/scissors_11/render_x135_y0_z120.png,"Which primitive is related to 'Grasp Scissors' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[4], point[14], point[27]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[14]," [point[4], point[14], point[27]]",True
1018,/home/nips25/vqa/data/result_v3/pan/pan_19/render_x90_y0_z270.png,"Which primitive is related to 'Grasp Pan' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[22], point[24], point[10], point[21]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[24]," [point[22], point[24], point[10], point[21]]",True
